"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00870450067097391,1.71923566132088,0.253,0.05,1,"MPZL1"
0.00875392770083782,2.83946811383799,0.105,0,1,"GMEB1"
0.00875926897785237,-0.708626227118854,0.621,0.75,1,"ATP5ME"
0.00895390047686525,2.81064788852645,0.116,0,1,"VAV2"
0.00904109240891393,1.81416724683063,0.284,0.1,1,"NCOA1"
0.009045739999498,-6.23698987896896,0,0.2,1,"NR4A3"
0.00909727915334238,2.2048635511215,0.347,0.1,1,"SPTLC2"
0.00919158771597444,-1.01896246247671,0.411,0.8,1,"KLHL3"
0.00922158721570313,-0.568085595509131,0.811,0.95,1,"NDUFB1"
0.00931295062173553,1.15648985377168,0.505,0.2,1,"METRN"
0.00948686143435669,3.48938975749644,0.432,0.1,1,"NME2"
0.00949786754626547,3.68702940659105,0.179,0,1,"F2RL1"
0.0097260176818278,2.34723879614897,0.221,0.05,1,"MACC1"
0.00976740402827752,2.70144594257165,0.105,0,1,"DNAJC24"
0.00984590961473643,0.702135895034745,0.874,0.85,1,"TMSB10"
0.00987436148258793,-5.37992483012713,0.011,0.2,1,"THY1"
0.00988140363794625,3.69046799562763,0.168,0,1,"SURF6"
0.00990359258568458,3.46446426127386,0.147,0,1,"GBP3"
0.0100111989542492,1.99542617146708,0.379,0.15,1,"CREBRF"
0.0100393107561066,-3.43054052782193,0.011,0.2,1,"KLF15"
0.0101200480622202,-5.51545248227699,0,0.1,1,"PXDNL"
0.010150745989169,-1.33541090820108,0.063,0.25,1,"BLZF1"
0.0101742333539099,-4.4458348683052,0.011,0.2,1,"SLC2A4"
0.0102969970840342,1.55027521351565,0.295,0.15,1,"KLHL24"
0.0103163941710919,3.30885113281775,0.126,0,1,"PTPRM"
0.0103259597448919,3.92556550196011,0.179,0,1,"PSMA6"
0.0103351404290537,1.18775087777468,0.432,0.25,1,"CXCL14"
0.0105615041339757,0.733742072047793,0.716,0.45,1,"PPP1CB"
0.0107409574104482,-4.85221943313483,0,0.1,1,"TRIM3"
0.0107606995576481,-0.41433037336366,0.937,1,1,"COX4I1"
0.0108082295205881,4.21105103871571,0.221,0,1,"CIAO2B"
0.0110079685766319,4.40686949619297,0.232,0,1,"SEPTIN2"
0.0110900826584592,0.294506439212185,0.568,0.4,1,"SNRPF"
0.0113451637017032,3.97301390916614,0.179,0,1,"HYOU1"
0.01147803726187,3.96176534753518,0.179,0,1,"SSBP2"
