"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.86263246393785,-0.0414877997332641,0.349,0.394,1,"ABHD17A"
0.862966537573977,-0.0946667083406116,0.225,0.223,1,"EPC1"
0.863018650919944,-0.217065311135946,0.187,0.202,1,"ASXL1"
0.863166397165914,-0.0300369340004578,0.598,0.638,1,"MEF2C"
0.863911349765686,0.0907846686507607,0.502,0.489,1,"COL4A1"
0.863970305501239,-0.163635010359967,0.158,0.16,1,"BAG5"
0.864308209752794,-0.360201767171605,0.206,0.234,1,"RPS6KA3"
0.864422180106096,0.0089786541715785,0.12,0.106,1,"PACS2"
0.864439437238749,0.218912121890994,0.115,0.106,1,"PSMD9"
0.864557919929292,-0.214025650345041,0.416,0.468,1,"COX7A1"
0.864615272074471,0.181531117346166,0.115,0.106,1,"MAP3K7"
0.864873067469344,-0.292432177588417,0.086,0.106,1,"PRPF3"
0.864911004544454,-0.354689601675628,0.234,0.266,1,"HNRNPAB"
0.865390693980046,0.00722007080962395,0.292,0.33,1,"NAA10"
0.865937351076136,-0.0598772902166853,0.187,0.191,1,"ARL4A"
0.866104852253042,0.125013244040101,0.129,0.117,1,"POU2F1"
0.866197898347539,-0.0844425028785558,0.239,0.234,1,"XIAP"
0.866209010074577,0.00747198772807794,0.105,0.096,1,"GABRE"
0.866632269183253,-0.306721376696072,0.148,0.191,1,"GBP1"
0.866862778755779,0.0263683241628571,0.144,0.149,1,"C9orf78"
0.867031866643009,-0.278217323365596,0.144,0.181,1,"RNF10"
0.867314823152518,-0.0781165833669892,0.316,0.362,1,"RAB2A"
0.86791565699141,-0.914020381435118,0.091,0.106,1,"PTPN23"
0.868020892911583,-0.149934023236225,0.172,0.16,1,"TNFAIP8L1"
0.868116391270197,-0.10924692570728,0.129,0.128,1,"DUSP22"
