"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00267675567695147,5.30212966017325,0.149,0,1,"RPP21"
0.00271884857769596,4.99921726068395,0.134,0,1,"CPT1A"
0.00272213815248455,-2.3879446367983,0.194,0.488,1,"IGFBP6"
0.00274529565146194,-0.438960602070764,0.91,1,1,"RPS3"
0.00277608249705553,4.62869803680765,0.119,0,1,"NUP37"
0.00279091067287051,-5.85539308234158,0,0.122,1,"SLC19A2"
0.00279436388561167,-0.908839241291089,0.687,0.854,1,"LMNA"
0.00282205791228317,-4.93763758062858,0.03,0.244,1,"F3"
0.00282576779686012,2.6069313662491,0.209,0.024,1,"VOPP1"
0.0028826669168044,5.28331356833305,0.149,0,1,"NT5C2"
0.00290701112327869,0.537526761164368,0.701,0.439,1,"HNRNPU"
0.00293075461373684,3.57987949766997,0.224,0.024,1,"CCDC186"
0.0029380715076021,1.19491041827978,0.567,0.244,1,"ELOB"
0.00294950427546353,3.69210428170677,0.104,0,1,"HMBOX1"
0.00295348817085309,5.49915710961443,0.149,0,1,"TLE5"
0.00295438279747202,2.16502335621464,0.373,0.098,1,"CDH6"
0.0029902343176733,4.04019741104276,0.224,0.024,1,"HNMT"
0.00301914123414279,-2.36101781399764,0.119,0.39,1,"FOSL2"
0.00311926637344494,4.78979057701141,0.134,0,1,"COG3"
0.00312622640240752,3.1497183330894,0.209,0.024,1,"CYB5B"
0.00313529778773107,-2.10072570303785,0.164,0.463,1,"REXO2"
0.00315810191198445,4.54314998905887,0.119,0,1,"PALMD"
0.00319822116017224,2.02010677398365,0.224,0.049,1,"RNASE1"
0.00320229106661893,-0.945511362153824,0.657,0.878,1,"CST3"
0.00322534999379157,-2.02415450109368,0.134,0.463,1,"LUM"
0.00334973870747922,1.55045201771825,0.418,0.146,1,"ARID1B"
0.00339408978751483,1.66885162349571,0.507,0.22,1,"ANO6"
0.00344517974293231,0.870676421326702,0.567,0.244,1,"ITM2C"
0.00352190058996821,-2.77246947435327,0.119,0.39,1,"ATF3"
0.00353408103319618,5.72226284846028,0.149,0,1,"ECRG4"
0.00353775371998399,5.41405636649281,0.149,0,1,"AOPEP"
0.00357450643229659,3.38748130396073,0.224,0.024,1,"RBM23"
0.00360999546127318,4.99411562841235,0.104,0,1,"PLCG2"
0.00363853883010094,3.02145302859086,0.239,0.024,1,"HAT1"
0.00364689917965328,2.68534691151132,0.269,0.049,1,"CDK13"
0.00365338828305448,2.92277035919847,0.284,0.049,1,"C18orf32"
0.00369728879914766,0.667271930331394,0.91,0.634,1,"MYL9"
0.00372136570813133,0.855772598718937,0.776,0.439,1,"HES4"
0.00373471583938136,-6.43622456956465,0,0.122,1,"HAS1"
0.00374284090055004,0.507349836499078,0.91,0.707,1,"TPM2"
0.00382742488831536,2.20686019467318,0.194,0.024,1,"ESCO1"
0.00384239194343787,3.18081141457675,0.254,0.049,1,"PFDN4"
0.00392631867402208,4.43733595434438,0.119,0,1,"CARD19"
0.00398308898752611,-1.73917772397421,0.119,0.39,1,"TOB2"
0.00399282597026355,4.80061657093134,0.134,0,1,"TENT2"
0.00400438401069679,2.96670977276631,0.269,0.049,1,"LRRC58"
0.0040188404955781,1.4069363139604,0.388,0.146,1,"ETFB"
0.00403034437075134,-2.18509910103072,0.179,0.463,1,"PPP1R15A"
0.00403435282896577,-1.61996278613071,0.239,0.537,1,"RRBP1"
0.00405220132265675,4.97010234422156,0.134,0,1,"TSPAN12"
0.00407597998338936,2.90055118927883,0.269,0.049,1,"SKA2"
0.00411565122278037,2.09554879348336,0.254,0.049,1,"PHF10"
0.00419975630266565,4.7731895688874,0.119,0,1,"LAMA3"
0.00424724216695183,-1.3900571585974,0.299,0.512,1,"RGCC"
0.00425494139020244,5.62967663913844,0.149,0,1,"SEPTIN11"
0.00427850140038645,4.73957958293707,0.119,0,1,"VGLL3"
0.00431866967220794,-2.98588856666969,0.104,0.39,1,"ABL2"
0.00433737316899807,4.99164086978298,0.119,0,1,"FCF1"
0.00435206752023234,1.47760958371077,0.388,0.146,1,"EIF2S3"
0.00437564986114604,4.81960003970515,0.119,0,1,"EXOSC10"
